running CH on OSM 1
Preprocessing complete. 381 shortcuts added.
Upward Edge from 246 to 269 (ID: 1517, Cost: 2)
Upward Edge from 246 to 187 (ID: 1216, Cost: 2)
Upward Edge from 246 to 241 (ID: 571, Cost: 1)
Upward Edge from 247 to 219 (ID: 529, Cost: 1)
Upward Edge from 247 to 215 (ID: 515, Cost: 1)
Upward Edge from 248 to 271 (ID: 580, Cost: 1)
Upward Edge from 248 to 215 (ID: 517, Cost: 1)
Upward Edge from 249 to 191 (ID: 1218, Cost: 2)
Upward Edge from 249 to 216 (ID: 519, Cost: 1)
Upward Edge from 250 to 197 (ID: 1222, Cost: 2)
Upward Edge from 250 to 216 (ID: 521, Cost: 1)
Upward Edge from 251 to 269 (ID: 1811, Cost: 13)
Upward Edge from 251 to 104 (ID: 1800, Cost: 6)
Upward Edge from 251 to 128 (ID: 1785, Cost: 5)
Upward Edge from 252 to 251 (ID: 1807, Cost: 3)
Upward Edge from 252 to 269 (ID: 1805, Cost: 10)
Upward Edge from 252 to 104 (ID: 1798, Cost: 6)
Upward Edge from 252 to 122 (ID: 1769, Cost: 7)
Upward Edge from 253 to 276 (ID: 590, Cost: 1)
Upward Edge from 253 to 220 (ID: 531, Cost: 1)
Upward Edge from 254 to 232 (ID: 549, Cost: 1)
Upward Edge from 254 to 221 (ID: 533, Cost: 1)
Upward Edge from 255 to 196 (ID: 1220, Cost: 2)
Upward Edge from 256 to 179 (ID: 1511, Cost: 3)
Upward Edge from 256 to 202 (ID: 1226, Cost: 2)
Upward Edge from 257 to 277 (ID: 592, Cost: 1)
Upward Edge from 257 to 232 (ID: 551, Cost: 1)
Upward Edge from 258 to 278 (ID: 594, Cost: 1)
Upward Edge from 258 to 233 (ID: 553, Cost: 1)
Upward Edge from 259 to 345 (ID: 1657, Cost: 4)
Upward Edge from 259 to 233 (ID: 555, Cost: 1)
Upward Edge from 260 to 205 (ID: 1772, Cost: 4)
Upward Edge from 260 to 34 (ID: 1743, Cost: 12)
Upward Edge from 260 to 281 (ID: 600, Cost: 1)
Upward Edge from 261 to 206 (ID: 1234, Cost: 2)
Upward Edge from 262 to 282 (ID: 604, Cost: 1)
Upward Edge from 262 to 237 (ID: 561, Cost: 1)
Upward Edge from 263 to 306 (ID: 1265, Cost: 2)
Upward Edge from 263 to 237 (ID: 563, Cost: 1)
Upward Edge from 264 to 285 (ID: 610, Cost: 1)
Upward Edge from 264 to 238 (ID: 565, Cost: 1)
Upward Edge from 265 to 287 (ID: 614, Cost: 1)
Upward Edge from 265 to 238 (ID: 567, Cost: 1)
Upward Edge from 266 to 208 (ID: 1236, Cost: 2)
Upward Edge from 267 to 241 (ID: 573, Cost: 1)
Upward Edge from 268 to 356 (ID: 1529, Cost: 4)
Upward Edge from 268 to 290 (ID: 1531, Cost: 4)
Upward Edge from 268 to 212 (ID: 1238, Cost: 2)
Upward Edge from 269 to 140 (ID: 1802, Cost: 5)
Upward Edge from 270 to 269 (ID: 623, Cost: 1)
Upward Edge from 270 to 246 (ID: 579, Cost: 1)
Upward Edge from 271 to 215 (ID: 1244, Cost: 2)
Upward Edge from 272 to 293 (ID: 628, Cost: 1)
Upward Edge from 272 to 251 (ID: 583, Cost: 1)
Upward Edge from 273 to 274 (ID: 632, Cost: 1)
Upward Edge from 273 to 251 (ID: 585, Cost: 1)
Upward Edge from 274 to 251 (ID: 1258, Cost: 2)
Upward Edge from 274 to 252 (ID: 587, Cost: 1)
Upward Edge from 275 to 296 (ID: 636, Cost: 1)
Upward Edge from 275 to 252 (ID: 589, Cost: 1)
Upward Edge from 276 to 365 (ID: 1535, Cost: 4)
Upward Edge from 276 to 172 (ID: 1506, Cost: 4)
Upward Edge from 277 to 360 (ID: 1668, Cost: 5)
Upward Edge from 277 to 205 (ID: 1638, Cost: 3)
Upward Edge from 277 to 172 (ID: 1637, Cost: 6)
Upward Edge from 278 to 233 (ID: 1252, Cost: 2)
Upward Edge from 278 to 260 (ID: 603, Cost: 1)
Upward Edge from 279 to 300 (ID: 644, Cost: 1)
Upward Edge from 279 to 259 (ID: 597, Cost: 1)
Upward Edge from 280 to 345 (ID: 1538, Cost: 3)
Upward Edge from 280 to 259 (ID: 599, Cost: 1)
Upward Edge from 281 to 34 (ID: 1795, Cost: 13)
Upward Edge from 281 to 205 (ID: 1793, Cost: 5)
Upward Edge from 281 to 345 (ID: 1664, Cost: 4)
Upward Edge from 282 to 328 (ID: 1291, Cost: 2)
Upward Edge from 282 to 237 (ID: 1254, Cost: 2)
Upward Edge from 283 to 263 (ID: 607, Cost: 1)
Upward Edge from 284 to 306 (ID: 656, Cost: 1)
Upward Edge from 284 to 263 (ID: 609, Cost: 1)
Upward Edge from 285 to 357 (ID: 1672, Cost: 6)
Upward Edge from 285 to 269 (ID: 1272, Cost: 2)
Upward Edge from 285 to 238 (ID: 1256, Cost: 2)
Upward Edge from 286 to 308 (ID: 662, Cost: 1)
Upward Edge from 286 to 265 (ID: 613, Cost: 1)
Upward Edge from 287 to 238 (ID: 1648, Cost: 2)
Upward Edge from 287 to 309 (ID: 664, Cost: 1)
Upward Edge from 288 to 311 (ID: 668, Cost: 1)
Upward Edge from 288 to 268 (ID: 617, Cost: 1)
Upward Edge from 289 to 312 (ID: 670, Cost: 1)
Upward Edge from 289 to 268 (ID: 619, Cost: 1)
Upward Edge from 290 to 356 (ID: 1651, Cost: 8)
Upward Edge from 290 to 357 (ID: 1548, Cost: 3)
Upward Edge from 290 to 269 (ID: 621, Cost: 1)
Upward Edge from 291 to 285 (ID: 659, Cost: 1)
Upward Edge from 291 to 269 (ID: 625, Cost: 1)
Upward Edge from 292 to 270 (ID: 627, Cost: 1)
Upward Edge from 293 to 251 (ID: 1518, Cost: 2)
Upward Edge from 293 to 339 (ID: 1303, Cost: 2)
Upward Edge from 294 to 272 (ID: 631, Cost: 1)
Upward Edge from 295 to 318 (ID: 682, Cost: 1)
Upward Edge from 295 to 274 (ID: 635, Cost: 1)
Upward Edge from 296 to 252 (ID: 1260, Cost: 2)
Upward Edge from 296 to 319 (ID: 684, Cost: 1)
Upward Edge from 297 to 320 (ID: 686, Cost: 1)
Upward Edge from 297 to 276 (ID: 639, Cost: 1)
Upward Edge from 298 to 321 (ID: 688, Cost: 1)
Upward Edge from 298 to 277 (ID: 641, Cost: 1)
Upward Edge from 299 to 322 (ID: 690, Cost: 1)
Upward Edge from 299 to 277 (ID: 643, Cost: 1)
Upward Edge from 300 to 321 (ID: 1307, Cost: 2)
Upward Edge from 300 to 259 (ID: 1262, Cost: 2)
Upward Edge from 301 to 324 (ID: 694, Cost: 1)
Upward Edge from 301 to 280 (ID: 647, Cost: 1)
Upward Edge from 302 to 325 (ID: 696, Cost: 1)
Upward Edge from 302 to 280 (ID: 649, Cost: 1)
Upward Edge from 303 to 326 (ID: 698, Cost: 1)
Upward Edge from 303 to 281 (ID: 651, Cost: 1)
Upward Edge from 304 to 327 (ID: 700, Cost: 1)
Upward Edge from 304 to 281 (ID: 653, Cost: 1)
Upward Edge from 305 to 328 (ID: 702, Cost: 1)
Upward Edge from 305 to 282 (ID: 655, Cost: 1)
Upward Edge from 306 to 17 (ID: 1791, Cost: 33)
Upward Edge from 307 to 331 (ID: 708, Cost: 1)
Upward Edge from 307 to 285 (ID: 661, Cost: 1)
Upward Edge from 308 to 265 (ID: 1266, Cost: 2)
Upward Edge from 309 to 357 (ID: 1782, Cost: 8)
Upward Edge from 309 to 138 (ID: 1746, Cost: 7)
Upward Edge from 309 to 269 (ID: 1744, Cost: 7)
Upward Edge from 310 to 335 (ID: 716, Cost: 1)
Upward Edge from 310 to 287 (ID: 667, Cost: 1)
Upward Edge from 311 to 356 (ID: 1315, Cost: 2)
Upward Edge from 311 to 268 (ID: 1268, Cost: 2)
Upward Edge from 312 to 290 (ID: 1300, Cost: 2)
Upward Edge from 312 to 268 (ID: 1270, Cost: 2)
Upward Edge from 313 to 337 (ID: 722, Cost: 1)
Upward Edge from 313 to 290 (ID: 673, Cost: 1)
Upward Edge from 314 to 338 (ID: 724, Cost: 1)
Upward Edge from 314 to 290 (ID: 675, Cost: 1)
Upward Edge from 315 to 312 (ID: 721, Cost: 1)
Upward Edge from 315 to 290 (ID: 677, Cost: 1)
Upward Edge from 316 to 339 (ID: 726, Cost: 1)
Upward Edge from 316 to 293 (ID: 679, Cost: 1)
Upward Edge from 317 to 340 (ID: 728, Cost: 1)
Upward Edge from 317 to 293 (ID: 681, Cost: 1)
Upward Edge from 318 to 274 (ID: 1274, Cost: 2)
Upward Edge from 318 to 341 (ID: 730, Cost: 1)
Upward Edge from 319 to 252 (ID: 1525, Cost: 3)
Upward Edge from 319 to 341 (ID: 732, Cost: 1)
Upward Edge from 320 to 365 (ID: 1319, Cost: 2)
Upward Edge from 320 to 276 (ID: 1276, Cost: 2)
Upward Edge from 321 to 259 (ID: 1526, Cost: 4)
Upward Edge from 321 to 277 (ID: 1278, Cost: 2)
Upward Edge from 322 to 366 (ID: 1321, Cost: 2)
Upward Edge from 322 to 277 (ID: 1280, Cost: 2)
Upward Edge from 323 to 321 (ID: 739, Cost: 1)
Upward Edge from 323 to 300 (ID: 693, Cost: 1)
Upward Edge from 324 to 280 (ID: 1282, Cost: 2)
Upward Edge from 324 to 345 (ID: 742, Cost: 1)
Upward Edge from 325 to 280 (ID: 1284, Cost: 2)
Upward Edge from 326 to 281 (ID: 1286, Cost: 2)
Upward Edge from 326 to 346 (ID: 744, Cost: 1)
Upward Edge from 327 to 370 (ID: 1323, Cost: 2)
Upward Edge from 327 to 281 (ID: 1288, Cost: 2)
Upward Edge from 328 to 430 (ID: 1561, Cost: 4)
Upward Edge from 328 to 237 (ID: 1522, Cost: 4)
Upward Edge from 329 to 349 (ID: 750, Cost: 1)
Upward Edge from 329 to 306 (ID: 705, Cost: 1)
Upward Edge from 330 to 350 (ID: 752, Cost: 1)
Upward Edge from 330 to 306 (ID: 707, Cost: 1)
Upward Edge from 331 to 374 (ID: 1327, Cost: 2)
Upward Edge from 331 to 285 (ID: 1292, Cost: 2)
Upward Edge from 332 to 308 (ID: 711, Cost: 1)
Upward Edge from 333 to 436 (ID: 1565, Cost: 4)
Upward Edge from 333 to 435 (ID: 1563, Cost: 4)
Upward Edge from 333 to 309 (ID: 713, Cost: 1)
Upward Edge from 334 to 354 (ID: 760, Cost: 1)
Upward Edge from 334 to 309 (ID: 715, Cost: 1)
Upward Edge from 335 to 379 (ID: 1333, Cost: 2)
Upward Edge from 335 to 287 (ID: 1294, Cost: 2)
Upward Edge from 336 to 356 (ID: 764, Cost: 1)
Upward Edge from 336 to 311 (ID: 719, Cost: 1)
Upward Edge from 337 to 290 (ID: 1296, Cost: 2)
Upward Edge from 337 to 357 (ID: 766, Cost: 1)
Upward Edge from 338 to 385 (ID: 1335, Cost: 2)
Upward Edge from 338 to 290 (ID: 1298, Cost: 2)
Upward Edge from 339 to 251 (ID: 1726, Cost: 4)
Upward Edge from 339 to 360 (ID: 772, Cost: 1)
Upward Edge from 340 to 389 (ID: 1337, Cost: 2)
Upward Edge from 340 to 293 (ID: 1304, Cost: 2)
Upward Edge from 341 to 252 (ID: 1729, Cost: 4)
Upward Edge from 341 to 356 (ID: 1567, Cost: 4)
Upward Edge from 341 to 274 (ID: 1533, Cost: 3)
Upward Edge from 342 to 364 (ID: 780, Cost: 1)
Upward Edge from 342 to 319 (ID: 735, Cost: 1)
Upward Edge from 343 to 365 (ID: 782, Cost: 1)
Upward Edge from 343 to 320 (ID: 737, Cost: 1)
Upward Edge from 344 to 366 (ID: 784, Cost: 1)
Upward Edge from 344 to 322 (ID: 741, Cost: 1)
Upward Edge from 345 to 251 (ID: 1809, Cost: 9)
Upward Edge from 345 to 205 (ID: 1770, Cost: 6)
Upward Edge from 346 to 281 (ID: 1541, Cost: 3)
Upward Edge from 346 to 345 (ID: 787, Cost: 1)
Upward Edge from 347 to 370 (ID: 794, Cost: 1)
Upward Edge from 347 to 327 (ID: 747, Cost: 1)
Upward Edge from 348 to 371 (ID: 796, Cost: 1)
Upward Edge from 348 to 328 (ID: 749, Cost: 1)
Upward Edge from 349 to 306 (ID: 1308, Cost: 2)
Upward Edge from 349 to 372 (ID: 798, Cost: 1)
Upward Edge from 350 to 404 (ID: 1341, Cost: 2)
Upward Edge from 350 to 306 (ID: 1310, Cost: 2)
Upward Edge from 351 to 374 (ID: 802, Cost: 1)
Upward Edge from 351 to 331 (ID: 755, Cost: 1)
Upward Edge from 352 to 375 (ID: 804, Cost: 1)
Upward Edge from 352 to 333 (ID: 757, Cost: 1)
Upward Edge from 353 to 376 (ID: 806, Cost: 1)
Upward Edge from 353 to 333 (ID: 759, Cost: 1)
Upward Edge from 354 to 309 (ID: 1312, Cost: 2)
Upward Edge from 355 to 379 (ID: 812, Cost: 1)
Upward Edge from 355 to 335 (ID: 763, Cost: 1)
Upward Edge from 356 to 274 (ID: 1780, Cost: 7)
Upward Edge from 356 to 252 (ID: 1779, Cost: 8)
Upward Edge from 356 to 357 (ID: 1722, Cost: 11)
Upward Edge from 356 to 212 (ID: 1652, Cost: 6)
Upward Edge from 357 to 269 (ID: 1724, Cost: 4)
Upward Edge from 358 to 337 (ID: 769, Cost: 1)
Upward Edge from 359 to 385 (ID: 824, Cost: 1)
Upward Edge from 359 to 338 (ID: 771, Cost: 1)
Upward Edge from 360 to 251 (ID: 1776, Cost: 5)
Upward Edge from 360 to 367 (ID: 1734, Cost: 3)
Upward Edge from 360 to 205 (ID: 1714, Cost: 8)
Upward Edge from 361 to 387 (ID: 832, Cost: 1)
Upward Edge from 361 to 339 (ID: 775, Cost: 1)
Upward Edge from 362 to 389 (ID: 836, Cost: 1)
Upward Edge from 362 to 340 (ID: 777, Cost: 1)
Upward Edge from 363 to 390 (ID: 838, Cost: 1)
Upward Edge from 363 to 341 (ID: 779, Cost: 1)
Upward Edge from 364 to 319 (ID: 1316, Cost: 2)
Upward Edge from 364 to 391 (ID: 840, Cost: 1)
Upward Edge from 365 to 172 (ID: 1654, Cost: 8)
Upward Edge from 366 to 277 (ID: 1536, Cost: 4)
Upward Edge from 366 to 360 (ID: 827, Cost: 1)
Upward Edge from 367 to 251 (ID: 1786, Cost: 8)
Upward Edge from 367 to 345 (ID: 789, Cost: 1)
Upward Edge from 368 to 425 (ID: 1361, Cost: 2)
Upward Edge from 368 to 345 (ID: 791, Cost: 1)
Upward Edge from 369 to 346 (ID: 793, Cost: 1)
Upward Edge from 370 to 427 (ID: 1571, Cost: 2)
Upward Edge from 370 to 281 (ID: 1542, Cost: 4)
Upward Edge from 371 to 430 (ID: 1365, Cost: 2)
Upward Edge from 371 to 328 (ID: 1324, Cost: 2)
Upward Edge from 372 to 306 (ID: 1555, Cost: 3)
Upward Edge from 372 to 403 (ID: 864, Cost: 1)
Upward Edge from 373 to 404 (ID: 866, Cost: 1)
Upward Edge from 373 to 350 (ID: 801, Cost: 1)
Upward Edge from 374 to 285 (ID: 1544, Cost: 4)
Upward Edge from 374 to 357 (ID: 1352, Cost: 2)
Upward Edge from 375 to 435 (ID: 1369, Cost: 2)
Upward Edge from 375 to 333 (ID: 1328, Cost: 2)
Upward Edge from 376 to 436 (ID: 1371, Cost: 2)
Upward Edge from 376 to 333 (ID: 1330, Cost: 2)
Upward Edge from 377 to 407 (ID: 874, Cost: 1)
Upward Edge from 377 to 354 (ID: 809, Cost: 1)
Upward Edge from 378 to 408 (ID: 876, Cost: 1)
Upward Edge from 378 to 354 (ID: 811, Cost: 1)
Upward Edge from 379 to 287 (ID: 1546, Cost: 4)
Upward Edge from 380 to 390 (ID: 878, Cost: 1)
Upward Edge from 380 to 356 (ID: 815, Cost: 1)
Upward Edge from 381 to 409 (ID: 880, Cost: 1)
Upward Edge from 381 to 356 (ID: 817, Cost: 1)
Upward Edge from 382 to 410 (ID: 882, Cost: 1)
Upward Edge from 382 to 356 (ID: 819, Cost: 1)
Upward Edge from 383 to 435 (ID: 1375, Cost: 2)
Upward Edge from 383 to 357 (ID: 821, Cost: 1)
Upward Edge from 384 to 374 (ID: 869, Cost: 1)
Upward Edge from 384 to 357 (ID: 823, Cost: 1)
Upward Edge from 385 to 290 (ID: 1551, Cost: 4)
Upward Edge from 386 to 395 (ID: 890, Cost: 1)
Upward Edge from 386 to 360 (ID: 829, Cost: 1)
Upward Edge from 387 to 339 (ID: 1666, Cost: 2)
Upward Edge from 387 to 360 (ID: 831, Cost: 1)
Upward Edge from 388 to 416 (ID: 896, Cost: 1)
Upward Edge from 388 to 361 (ID: 835, Cost: 1)
Upward Edge from 389 to 293 (ID: 1552, Cost: 4)
Upward Edge from 390 to 356 (ID: 1346, Cost: 2)
Upward Edge from 390 to 341 (ID: 1338, Cost: 2)
Upward Edge from 391 to 319 (ID: 1559, Cost: 3)
Upward Edge from 392 to 420 (ID: 904, Cost: 1)
Upward Edge from 392 to 365 (ID: 843, Cost: 1)
Upward Edge from 393 to 366 (ID: 845, Cost: 1)
Upward Edge from 394 to 421 (ID: 906, Cost: 1)
Upward Edge from 394 to 367 (ID: 847, Cost: 1)
Upward Edge from 395 to 360 (ID: 1676, Cost: 2)
Upward Edge from 395 to 367 (ID: 849, Cost: 1)
Upward Edge from 396 to 423 (ID: 910, Cost: 1)
Upward Edge from 396 to 367 (ID: 851, Cost: 1)
Upward Edge from 397 to 425 (ID: 914, Cost: 1)
Upward Edge from 397 to 368 (ID: 853, Cost: 1)
Upward Edge from 398 to 426 (ID: 916, Cost: 1)
Upward Edge from 398 to 368 (ID: 855, Cost: 1)
Upward Edge from 399 to 400 (ID: 1383, Cost: 2)
Upward Edge from 399 to 427 (ID: 918, Cost: 1)
Upward Edge from 399 to 370 (ID: 857, Cost: 1)
Upward Edge from 400 to 427 (ID: 1568, Cost: 3)
Upward Edge from 400 to 370 (ID: 859, Cost: 1)
Upward Edge from 401 to 430 (ID: 926, Cost: 1)
Upward Edge from 401 to 371 (ID: 861, Cost: 1)
Upward Edge from 402 to 431 (ID: 928, Cost: 1)
Upward Edge from 402 to 372 (ID: 863, Cost: 1)
Upward Edge from 403 to 306 (ID: 1671, Cost: 4)
Upward Edge from 404 to 306 (ID: 1556, Cost: 4)
Upward Edge from 404 to 434 (ID: 934, Cost: 1)
Upward Edge from 405 to 435 (ID: 936, Cost: 1)
Upward Edge from 405 to 375 (ID: 871, Cost: 1)
Upward Edge from 406 to 436 (ID: 938, Cost: 1)
Upward Edge from 406 to 376 (ID: 873, Cost: 1)
Upward Edge from 407 to 467 (ID: 1391, Cost: 2)
Upward Edge from 407 to 354 (ID: 1342, Cost: 2)
Upward Edge from 408 to 468 (ID: 1393, Cost: 2)
Upward Edge from 408 to 354 (ID: 1344, Cost: 2)
Upward Edge from 409 to 469 (ID: 1395, Cost: 2)
Upward Edge from 409 to 356 (ID: 1348, Cost: 2)
Upward Edge from 410 to 356 (ID: 1350, Cost: 2)
Upward Edge from 410 to 440 (ID: 946, Cost: 1)
Upward Edge from 411 to 441 (ID: 948, Cost: 1)
Upward Edge from 411 to 383 (ID: 885, Cost: 1)
Upward Edge from 412 to 435 (ID: 950, Cost: 1)
Upward Edge from 412 to 383 (ID: 887, Cost: 1)
Upward Edge from 413 to 442 (ID: 952, Cost: 1)
Upward Edge from 413 to 385 (ID: 889, Cost: 1)
Upward Edge from 414 to 443 (ID: 954, Cost: 1)
Upward Edge from 414 to 386 (ID: 893, Cost: 1)
Upward Edge from 415 to 387 (ID: 895, Cost: 1)
Upward Edge from 416 to 361 (ID: 1354, Cost: 2)
Upward Edge from 417 to 389 (ID: 899, Cost: 1)
Upward Edge from 418 to 391 (ID: 901, Cost: 1)
Upward Edge from 419 to 391 (ID: 903, Cost: 1)
Upward Edge from 420 to 365 (ID: 1356, Cost: 2)
Upward Edge from 421 to 367 (ID: 1358, Cost: 2)
Upward Edge from 421 to 425 (ID: 966, Cost: 1)
Upward Edge from 422 to 452 (ID: 1403, Cost: 2)
Upward Edge from 422 to 395 (ID: 909, Cost: 1)
Upward Edge from 423 to 367 (ID: 1736, Cost: 2)
Upward Edge from 424 to 453 (ID: 976, Cost: 1)
Upward Edge from 424 to 396 (ID: 913, Cost: 1)
Upward Edge from 425 to 367 (ID: 1739, Cost: 3)
Upward Edge from 425 to 345 (ID: 1730, Cost: 3)
Upward Edge from 426 to 485 (ID: 1405, Cost: 2)
Upward Edge from 426 to 368 (ID: 1362, Cost: 2)
Upward Edge from 427 to 281 (ID: 1732, Cost: 6)
Upward Edge from 427 to 425 (ID: 1586, Cost: 3)
Upward Edge from 428 to 400 (ID: 925, Cost: 1)
Upward Edge from 428 to 399 (ID: 921, Cost: 1)
Upward Edge from 429 to 459 (ID: 988, Cost: 1)
Upward Edge from 429 to 400 (ID: 923, Cost: 1)
Upward Edge from 430 to 237 (ID: 1658, Cost: 8)
Upward Edge from 431 to 403 (ID: 1386, Cost: 2)
Upward Edge from 431 to 372 (ID: 1366, Cost: 2)
Upward Edge from 432 to 431 (ID: 993, Cost: 1)
Upward Edge from 432 to 403 (ID: 931, Cost: 1)
Upward Edge from 433 to 461 (ID: 994, Cost: 1)
Upward Edge from 433 to 403 (ID: 933, Cost: 1)
Upward Edge from 434 to 306 (ID: 1679, Cost: 5)
Upward Edge from 435 to 357 (ID: 1674, Cost: 3)
Upward Edge from 435 to 309 (ID: 1662, Cost: 5)
Upward Edge from 436 to 435 (ID: 1681, Cost: 5)
Upward Edge from 436 to 309 (ID: 1660, Cost: 5)
Upward Edge from 437 to 467 (ID: 1006, Cost: 1)
Upward Edge from 437 to 407 (ID: 941, Cost: 1)
Upward Edge from 438 to 468 (ID: 1008, Cost: 1)
Upward Edge from 438 to 408 (ID: 943, Cost: 1)
Upward Edge from 439 to 469 (ID: 1010, Cost: 1)
Upward Edge from 439 to 409 (ID: 945, Cost: 1)
Upward Edge from 440 to 356 (ID: 1578, Cost: 3)
Upward Edge from 441 to 383 (ID: 1372, Cost: 2)
Upward Edge from 442 to 385 (ID: 1376, Cost: 2)
Upward Edge from 443 to 386 (ID: 1378, Cost: 2)
Upward Edge from 444 to 475 (ID: 1022, Cost: 1)
Upward Edge from 444 to 415 (ID: 957, Cost: 1)
Upward Edge from 445 to 476 (ID: 1024, Cost: 1)
Upward Edge from 445 to 415 (ID: 959, Cost: 1)
Upward Edge from 446 to 477 (ID: 1026, Cost: 1)
Upward Edge from 446 to 415 (ID: 961, Cost: 1)
Upward Edge from 447 to 416 (ID: 963, Cost: 1)
Upward Edge from 448 to 453 (ID: 1417, Cost: 2)
Upward Edge from 448 to 421 (ID: 965, Cost: 1)
Upward Edge from 449 to 422 (ID: 969, Cost: 1)
Upward Edge from 450 to 452 (ID: 1032, Cost: 1)
Upward Edge from 450 to 422 (ID: 971, Cost: 1)
Upward Edge from 451 to 423 (ID: 973, Cost: 1)
Upward Edge from 452 to 395 (ID: 1580, Cost: 3)
Upward Edge from 452 to 423 (ID: 975, Cost: 1)
Upward Edge from 453 to 421 (ID: 1584, Cost: 3)
Upward Edge from 453 to 396 (ID: 1380, Cost: 2)
Upward Edge from 454 to 427 (ID: 1406, Cost: 2)
Upward Edge from 454 to 425 (ID: 979, Cost: 1)
Upward Edge from 455 to 485 (ID: 1048, Cost: 1)
Upward Edge from 455 to 426 (ID: 981, Cost: 1)
Upward Edge from 456 to 426 (ID: 983, Cost: 1)
Upward Edge from 457 to 427 (ID: 985, Cost: 1)
Upward Edge from 458 to 454 (ID: 1045, Cost: 1)
Upward Edge from 458 to 427 (ID: 987, Cost: 1)
Upward Edge from 459 to 400 (ID: 1384, Cost: 2)
Upward Edge from 460 to 489 (ID: 1056, Cost: 1)
Upward Edge from 460 to 430 (ID: 991, Cost: 1)
Upward Edge from 461 to 403 (ID: 1388, Cost: 2)
Upward Edge from 462 to 434 (ID: 997, Cost: 1)
Upward Edge from 463 to 494 (ID: 1066, Cost: 1)
Upward Edge from 463 to 434 (ID: 999, Cost: 1)
Upward Edge from 464 to 499 (ID: 1419, Cost: 2)
Upward Edge from 464 to 435 (ID: 1001, Cost: 1)
Upward Edge from 465 to 498 (ID: 1074, Cost: 1)
Upward Edge from 465 to 436 (ID: 1003, Cost: 1)
Upward Edge from 466 to 499 (ID: 1076, Cost: 1)
Upward Edge from 466 to 436 (ID: 1005, Cost: 1)
Upward Edge from 467 to 354 (ID: 1572, Cost: 4)
Upward Edge from 468 to 354 (ID: 1574, Cost: 4)
Upward Edge from 469 to 356 (ID: 1576, Cost: 4)
Upward Edge from 470 to 440 (ID: 1013, Cost: 1)
Upward Edge from 471 to 440 (ID: 1015, Cost: 1)
Upward Edge from 472 to 441 (ID: 1017, Cost: 1)
Upward Edge from 473 to 442 (ID: 1019, Cost: 1)
Upward Edge from 474 to 442 (ID: 1021, Cost: 1)
Upward Edge from 475 to 415 (ID: 1396, Cost: 2)
Upward Edge from 476 to 415 (ID: 1398, Cost: 2)
Upward Edge from 477 to 415 (ID: 1400, Cost: 2)
Upward Edge from 478 to 453 (ID: 1041, Cost: 1)
Upward Edge from 478 to 448 (ID: 1029, Cost: 1)
Upward Edge from 479 to 448 (ID: 1031, Cost: 1)
Upward Edge from 480 to 451 (ID: 1035, Cost: 1)
Upward Edge from 481 to 451 (ID: 1037, Cost: 1)
Upward Edge from 482 to 452 (ID: 1039, Cost: 1)
Upward Edge from 483 to 453 (ID: 1043, Cost: 1)
Upward Edge from 484 to 454 (ID: 1047, Cost: 1)
Upward Edge from 485 to 368 (ID: 1582, Cost: 4)
Upward Edge from 486 to 457 (ID: 1051, Cost: 1)
Upward Edge from 487 to 457 (ID: 1053, Cost: 1)
Upward Edge from 488 to 459 (ID: 1055, Cost: 1)
Upward Edge from 489 to 430 (ID: 1408, Cost: 2)
Upward Edge from 490 to 461 (ID: 1059, Cost: 1)
Upward Edge from 491 to 461 (ID: 1061, Cost: 1)
Upward Edge from 492 to 462 (ID: 1063, Cost: 1)
Upward Edge from 493 to 462 (ID: 1065, Cost: 1)
Upward Edge from 494 to 434 (ID: 1410, Cost: 2)
Upward Edge from 495 to 464 (ID: 1069, Cost: 1)
Upward Edge from 496 to 464 (ID: 1071, Cost: 1)
Upward Edge from 497 to 499 (ID: 1078, Cost: 1)
Upward Edge from 497 to 464 (ID: 1073, Cost: 1)
Upward Edge from 498 to 436 (ID: 1412, Cost: 2)
Upward Edge from 499 to 435 (ID: 1588, Cost: 3)
Upward Edge from 499 to 436 (ID: 1414, Cost: 2)
Building graph for Spira...
Dijkstra complete. Shortest path cost: 0
Distance from 306 to 17: 33
Distance from 306 to 34: 37
Distance from 306 to 61: 40
Distance from 306 to 104: 43
Distance from 306 to 122: 44
Distance from 306 to 128: 44
Distance from 306 to 140: 45
Distance from 306 to 205: 47
Distance from 306 to 306: 0
Spira complete. Shortest path cost: 0
Distance from 306 to 17: 33
Distance from 306 to 34: 37
Distance from 306 to 61: 40
Distance from 306 to 104: 43
Distance from 306 to 122: 44
Distance from 306 to 128: 44
Distance from 306 to 140: 45
Distance from 306 to 205: 47
Distance from 306 to 306: 0
